country,year,bond_excess_return,fx_return,bond_excess_return_usd,term_premium_index_local,term_premium_index_usd
Norway,1898,-0.017977322999999996,0.9916894150062505,-0.017827920929248408,1.4658389650883408,1.4635545750296153
Norway,1899,-0.061216579,0.9995686055333247,-0.06119017050655061,1.3761053182807321,1.373999421037911
Norway,1900,-0.026794991,1.0071507150715073,-0.026986594345984605,1.3392325886623477,1.3369198560307431
Norway,1901,0.041404224999999996,1.004158687788932,0.04157641224491768,1.394682476090656,1.392504187103493
Norway,1902,0.032984283,0.9973137596273023,0.03289567928734092,1.440685077577171,1.438311558248729
Norway,1903,-0.023370844999999998,0.9979919055880108,-0.02332391413675203,1.4070150499353018,1.4047645029622375
Norway,1904,-0.025281362999999998,1.0042863641416986,-0.025389728127816463,1.3714437917114244,1.369097914148419
Norway,1905,0.0009755119999999978,0.9968279478937573,0.0009724176251057327,1.3727816515875642,1.3704292490906325
Norway,1906,0.0020064899999999997,0.9921138180938412,0.0019906664548671113,1.3755361242436581,1.3731573166255657
Norway,1907,-0.060542511,0.9960061324475353,-0.06030071222977237,1.2922577133107391,1.290354952429521
Norway,1908,0.030421346000000002,1.0108141493542955,0.0307503269792027,1.331569932328534,1.3300337891359624
Norway,1909,0.021047409999999996,1.0009120366356123,0.02106660600900475,1.359596030637925,1.3580530869503535
Norway,1910,-0.029864140000000004,0.9997014292868976,-0.029855223442424014,1.3189928644355096,1.3175081085927771
Norway,1911,-0.021073752,0.9978672095684843,-0.021028806103378265,1.291196735920626,1.289802486037551
Norway,1912,-0.055515211999999994,1.0009732360097323,-0.05556924140340632,1.2195156753922844,1.2181291403282166
Norway,1913,-0.017796698999999996,0.9999377402877521,-0.01779559098264129,1.1978123219915462,1.1964518123828993
Norway,1914,-0.026091503000000002,0.954660617878414,-0.024908530375356498,1.1665595981988668,1.1666499560715096
Norway,1915,-0.137911838,1.0623642276422764,-0.14651260325959675,1.0056772198747197,0.9957210339147786
Norway,1916,0.013892479999999999,1.0137362637362637,0.014083310769230768,1.0196485705382847,1.0097440826748603
Norway,1917,-0.019785860000000002,1.1895424836601307,-0.023536121045751635,0.9994739466724141,0.9859786237197933
Norway,1918,-0.019121733000000002,0.8571428571428572,-0.01639005685714286,0.9803622727236879,0.9698183780170984
Norway,1919,-0.082777307,0.7315573770491803,-0.060556349588114754,0.8992105239032215,0.9110897172809166
Norway,1920,-0.13102138000000002,0.7165932452276065,-0.09388903588839943,0.7813947201508985,0.8255483821175769
Norway,1921,0.027292519999999994,1.0318181818181817,0.028160918363636354,0.8027209511785114,0.8487965827116221
Norway,1922,0.08064885399999999,1.2452830188679245,0.10043064837735848,0.8674594759728483,0.9340417738538365
Norway,1923,-0.038826937,0.7898658718330849,-0.03066807244411326,0.8337786815491975,0.9053965130674589
Norway,1924,-0.012918791999999998,1.0090225563909774,-0.013035352529323306,0.8230072681882292,0.8935943503408046
Norway,1925,0.050724305000000004,1.3488843813387426,0.0684212227687627,0.8647537398770256,0.9547351684503805
Norway,1926,0.056390628,1.2433795712484237,0.07011495486506936,0.9135177463340397,1.0216763816943735
Norway,1927,-0.015977662000000004,1.0550824906865353,-0.01685775141830761,0.8989218685521126,1.0044532152218137
Norway,1928,0.044604770999999994,1.0021333333333333,0.044699927844799994,0.9390180726457716,1.0493522014657062
Norway,1929,0.017506917000000004,1.0053619302949062,0.01760078786863271,0.9554573841050811,1.0678216269631866
Norway,1930,0.06607284399999999,0.9973262032085561,0.06589617864171123,1.0185871707937042,1.1381869916510354
Norway,1931,-0.04790156,0.6883857905392969,-0.03297475324866557,0.9697952563166993,1.1006555564505016
Norway,1932,0.100579896,0.9131092436974789,0.09184043276773109,1.067337162338326,1.2017402390831236
Norway,1933,-0.005899538999999999,1.517857142857143,-0.008954657410714285,1.0610403651229618,1.1909790669454643
Norway,1934,0.09595055,0.969097651421508,0.09298545265760197,1.162847771728711,1.3017227945911167
Norway,1935,0.005278714,0.9967964514539183,0.005261803383440119,1.168986112541204,1.3085722039959975
Norway,1936,0.005875659999999998,0.9963172109010556,0.0058540211834028945,1.175854677483218,1.3162326133982023
Norway,1937,0.058262768000000006,1.0179955011247188,0.05931123570707324,1.2443632257591375,1.3942999961768001
Norway,1938,0.045064588999999995,0.9352501168770455,0.042146662129266016,1.3004399430946874,1.4530650870225008
Norway,1939,-0.153125333,0.9722727272727271,-0.14887958513045452,1.1013096437618124,1.236733359699043
